"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
215.56284101835,0.294054381416932,0.145116717241376,2.02633016379378,0.0427309621842588,0.0742499937690622,"653635"
79.3553187586634,0.00504093714014781,0.21206898989204,0.0237702699612709,0.981035854480308,0.986826523567255,"100996442"
140.034089809882,0.14330622440643,0.270699627261693,0.529392027082077,0.596533527857009,0.677577796305034,"729737"
227.660085852917,0.159586339289967,0.133934879136235,1.19152188226967,0.233448771472023,0.317548714686901,"102723897"
31.5007835707536,-1.34097881541157,0.26121970333221,-5.13352859032291,2.84359810704775e-07,1.53596358397059e-06,"112268260"
87.3673309397948,0.522319051410757,0.239355580178764,2.18218873786297,0.0290956061408789,0.0529458218171359,"100132287"
1052.26376526183,-1.09187823411038,0.251292309006587,-4.34505233537316,1.39242461645987e-05,5.46966642462625e-05,"113219467"
13.8899629367326,0.63503055945223,0.247082509901751,2.57011538252846,0.0101664647731607,0.0210259106605113,"81399"
75.3876800539073,0.613348650404442,0.223378732942266,2.74577907361918,0.00603674002024787,0.0132900563477305,"100133331"
38.9431956120495,0.309971933335123,0.202086231584425,1.53385973356442,0.125064163914466,0.188194418841121,"107984841"
53.729590192296,0.62715693626821,0.218282680233906,2.87314108291214,0.00406412579374101,0.00935096450067547,"107984847"
15.2766208085657,0.469678972767104,0.222466679250487,2.1112329017069,0.034752298126469,0.0619278927053234,"107984849"
104.432191844394,0.281041505147011,0.181103577342817,1.55182746398774,0.120703512624423,0.182455891086231,"100288069"
114.238638959441,-0.152053324178272,0.141474444143662,-1.07477590810583,0.282475069171243,0.371319352352762,"105378580"
29.7869044380665,0.0638839484599991,0.199945643216693,0.319506579049409,0.74934240327449,0.807974910205806,"400728"
22.486538532119,0.0543813733904562,0.189748482886118,0.286597144616405,0.774420801025865,0.828420012605479,"79854"
204.251791544665,0.405878990780551,0.174375061737111,2.32762062841565,0.0199322570955661,0.0380060286810562,"643837"
16.6689552646438,1.20165263136951,0.587566436425849,2.04513491049478,0.0408415593589133,0.0714098742210821,"284600"
14.4638663858766,-2.03496570138815,0.377220746287082,-5.39462826850846,6.86655602196433e-08,4.11912791578675e-07,"107985728"
92.0025586355113,0.201317074719019,0.143618302898814,1.40175082601315,0.160989667289458,0.233078845739427,"148398"
855.550120049005,0.405961167958243,0.132152139731553,3.07192277614946,0.00212684740614526,0.00524973198016543,"26155"
92.3185317739785,0.354288357201527,0.167704598630051,2.11257389538298,0.0346372549976037,0.0617551756496072,"339451"
206.944028737174,-1.73621528548164,0.295262688573998,-5.88023936876981,4.09673602726545e-09,3.07029561325965e-08,"84069"
35.2098317651679,-1.67233759291416,0.326029880759347,-5.12939976243641,2.90667494017453e-07,1.56631100201763e-06,"84808"
76.0891310365134,0.648726442131723,0.224616626020854,2.88814970478407,0.0038751538972871,0.00897778375433571,"57801"
598.407830424843,2.03154904973041,0.365102915907306,5.5643188843942,2.63178304286384e-08,1.70316339324575e-07,"9636"
1534.61724358957,1.54503966553458,0.182306322349556,8.47496480441366,2.35150618461838e-17,8.04152198586052e-16,"375790"
26.9015937907211,-1.77632547219347,0.365801843571532,-4.85597736427512,1.1979438663078e-06,5.76422401552813e-06,"100288175"
65.0724594236472,-2.71466258200625,0.322837017391563,-8.40877110047665,4.14328802551551e-17,1.34742956548806e-15,"112267874"
93.3918081875617,-2.77976497994804,0.358195739414817,-7.76046355126762,8.46195214378496e-15,1.80445173451932e-13,"105378948"
195.991887549603,-3.33252175592273,0.337614969786244,-9.87077604418036,5.57317449654142e-23,5.18051902064873e-21,"401934"
133.124668237152,0.18434760152288,0.127144236508331,1.44990922581694,0.147083834276767,0.215803157623754,"54991"
18.7065025934252,0.851989577050621,0.311447746013189,2.73557791943225,0.00622708416421201,0.0136649716877493,"254173"
85.7578327049585,2.0869263659481,0.303653848466704,6.87271502233877,6.29913274571155e-12,7.94187821515421e-11,"8784"
30.6364678301854,1.23111443619536,0.265713852085948,4.63323393391302,3.59997346336704e-06,1.58355468543463e-05,"7293"
797.302044151881,0.476849893922691,0.15400827692578,3.09626147010589,0.00195977466186125,0.00488272317678636,"51150"
178.9907135601,0.87944430572452,0.151067181637171,5.82154440291833,5.83063100688509e-09,4.24782344463128e-08,"126792"
30.4468967051081,0.797907171459611,0.361398574901959,2.20783153800778,0.0272560186951152,0.0500166531151387,"388581"
401.290777679943,0.151729269813852,0.0819487010704428,1.85151525078386,0.0640954627749,0.105953618442058,"118424"
62.5199639018795,0.802176952505175,0.302066171423165,2.65563319694414,0.00791596651964254,0.0169066856738057,"6339"
674.832222003367,-0.0817875851242083,0.190490995610349,-0.429351449721569,0.66766748006078,0.739478276181289,"116983"
181.202262035404,-0.361455952189086,0.150771613530475,-2.39737403961672,0.0165130574124959,0.0322071553729654,"126789"
684.946726809186,0.270092617441488,0.0987042120514114,2.73638390731296,0.0062118508957641,0.0136344693375953,"54973"
337.853452108264,-1.07697686940563,0.151506341485726,-7.1084606680117,1.17344328009534e-12,1.68992359703870e-11,"80772"
80.7817064267267,-0.819487873938316,0.191651288020374,-4.27593199296004,1.90339325416523e-05,7.24849013923256e-05,"83756"
833.439827713545,-0.117869488022787,0.129352262855201,-0.911228651289481,0.362174910739507,0.454524512097141,"1855"
285.409203818421,0.544954853288255,0.272110933021536,2.00269370744146,0.0452101746283663,0.0780275188750182,"54587"
492.492254696156,-0.253992154361476,0.104647892644476,-2.42711198422668,0.0152195572466377,0.0300019226618219,"54998"
1534.85872302781,0.160609442884371,0.127500729339815,1.25967469924282,0.207786736045357,0.288064453401637,"81669"
